/home/amx/Z/ResultsNoEncrypt/100076	110,614
/home/amx/Z/ResultsNoEncrypt/500759	4,771,931
/home/amx/Z/ResultsNoEncrypt/500365	1,055,363
/home/amx/Z/ResultsNoEncrypt/500437	8,444,487
/home/amx/Z/ResultsNoEncrypt/200285	2,277,571
/home/amx/Z/ResultsNoEncrypt/200281	79,214
/home/amx/Z/ResultsNoEncrypt/200248	64,849
/home/amx/Z/ResultsNoEncrypt/100048	2,200,819
/home/amx/Z/ResultsNoEncrypt/200264	6,473,363
/home/amx/Z/ResultsNoEncrypt/500011	89,127
/home/amx/Z/ResultsNoEncrypt/100051	2,310,726
/home/amx/Z/ResultsNoEncrypt/100060	1,713,540
/home/amx/Z/ResultsNoEncrypt/200107	881,860
/home/amx/Z/ResultsNoEncrypt/500815	525,851
/home/amx/Z/ResultsNoEncrypt/100034	460,174
/home/amx/Z/ResultsNoEncrypt/200252	0
/home/amx/Z/ResultsNoEncrypt/500334	2,121,728
/home/amx/Z/ResultsNoEncrypt/200011	4,801,158
/home/amx/Z/ResultsNoEncrypt/100064	1,558,449
/home/amx/Z/ResultsNoEncrypt/200268	23,390,683
/home/amx/Z/ResultsNoEncrypt/500304	48,290,387
/home/amx/Z/ResultsNoEncrypt/200273	56,330
/home/amx/Z/ResultsNoEncrypt/200230	2,881,770
/home/amx/Z/ResultsNoEncrypt/500223	527,095
/home/amx/Z/ResultsNoEncrypt/500444	526,572
/home/amx/Z/ResultsNoEncrypt/200035	80,198,193
/home/amx/Z/ResultsNoEncrypt/200249	44,976,786
/home/amx/Z/ResultsNoEncrypt/200020	748,690
/home/amx/Z/ResultsNoEncrypt/200287	12,819,452
/home/amx/Z/ResultsNoEncrypt/200288	223,924
/home/amx/Z/ResultsNoEncrypt/500297	210,998
/home/amx/Z/ResultsNoEncrypt/500379	1,584,886
/home/amx/Z/ResultsNoEncrypt/500389	1,219,786
/home/amx/Z/ResultsNoEncrypt/200058	70,263
/home/amx/Z/ResultsNoEncrypt/200229	11,236,060
/home/amx/Z/ResultsNoEncrypt/200241	5,330,037
/home/amx/Z/ResultsNoEncrypt/500712	52,492
/home/amx/Z/ResultsNoEncrypt/500300	3,568,070
/home/amx/Z/ResultsNoEncrypt/200275	99,109
/home/amx/Z/ResultsNoEncrypt/100021	5,105,729
/home/amx/Z/ResultsNoEncrypt/500243	2,123,080
/home/amx/Z/ResultsNoEncrypt/200234	1,334,159
/home/amx/Z/ResultsNoEncrypt/200233	45,208
/home/amx/Z/ResultsNoEncrypt/200228	3,501,383
/home/amx/Z/ResultsNoEncrypt/200114	14,180,934
/home/amx/Z/ResultsNoEncrypt/100018	1,332,105
/home/amx/Z/ResultsNoEncrypt/500790	117,196
/home/amx/Z/ResultsNoEncrypt/500918	25,566,700
/home/amx/Z/ResultsNoEncrypt/200319	378,922
/home/amx/Z/ResultsNoEncrypt/200218	29,205,647
/home/amx/Z/ResultsNoEncrypt/200002	150,258
/home/amx/Z/ResultsNoEncrypt/200235	3,291,803
/home/amx/Z/ResultsNoEncrypt/500854	317,120
/home/amx/Z/ResultsNoEncrypt/200306	77,835
/home/amx/Z/ResultsNoEncrypt/500426	526,845
/home/amx/Z/ResultsNoEncrypt/500431	2,109,880
/home/amx/Z/ResultsNoEncrypt/500002	532,529
/home/amx/Z/ResultsNoEncrypt/100065	0
/home/amx/Z/ResultsNoEncrypt/500003	35,765,406
/home/amx/Z/ResultsNoEncrypt/500004	39,323,790
/home/amx/Z/ResultsNoEncrypt/100003	14,195,287
/home/amx/Z/ResultsNoEncrypt/500479	3,183,194
/home/amx/Z/ResultsNoEncrypt/100063	154,419
/home/amx/Z/ResultsNoEncrypt/500492	684,729
/home/amx/Z/ResultsNoEncrypt/500443	3,163,246
/home/amx/Z/ResultsNoEncrypt/500396	3,156,677
/home/amx/Z/ResultsNoEncrypt/200239	0
/home/amx/Z/ResultsNoEncrypt/500231	26,492,918
/home/amx/Z/ResultsNoEncrypt/500399	1,063,243
/home/amx/Z/ResultsNoEncrypt/100052	2,020,278
/home/amx/Z/ResultsNoEncrypt/200280	529,089
/home/amx/Z/ResultsNoEncrypt/200560	72,757
/home/amx/Z/ResultsNoEncrypt/500478	1,052,991
/home/amx/Z/ResultsNoEncrypt/200111	2,281,455
/home/amx/Z/ResultsNoEncrypt/100073	79,193
/home/amx/Z/ResultsNoEncrypt/200057	4,411,659
/home/amx/Z/ResultsNoEncrypt/500874	5,273,160
/home/amx/Z/ResultsNoEncrypt/200098	4,018,111
/home/amx/Z/ResultsNoEncrypt/200253	65,334
/home/amx/Z/ResultsNoEncrypt/200200	2,805,779
/home/amx/Z/ResultsNoEncrypt/200009	11,305,893
/home/amx/Z/ResultsNoEncrypt/500271	9,033,357
/home/amx/Z/ResultsNoEncrypt/200033	57,582
/home/amx/Z/ResultsNoEncrypt/500296	531,437
/home/amx/Z/ResultsNoEncrypt/100059	13,269,670
/home/amx/Z/ResultsNoEncrypt/200292	942,361
/home/amx/Z/ResultsNoEncrypt/500921	528,334
/home/amx/Z/ResultsNoEncrypt/200210	2,123,326
/home/amx/Z/ResultsNoEncrypt/500716	526,930
/home/amx/Z/ResultsNoEncrypt/200270	725,032
/home/amx/Z/ResultsNoEncrypt/100029	313,857
/home/amx/Z/ResultsNoEncrypt/100022	1,532,062
/home/amx/Z/ResultsNoEncrypt/500258	114,020,473
/home/amx/Z/ResultsNoEncrypt/200260	0
/home/amx/Z/ResultsNoEncrypt/100006	42,840
/home/amx/Z/ResultsNoEncrypt/200094	16,474,301
/home/amx/Z/ResultsNoEncrypt/500919	14,528,799
/home/amx/Z/ResultsNoEncrypt/200006	471,862,882
/home/amx/Z/ResultsNoEncrypt/0	384,800
/home/amx/Z/ResultsNoEncrypt/200205	4,329,041
/home/amx/Z/ResultsNoEncrypt/100024	8,396,666
/home/amx/Z/ResultsNoEncrypt/100058	161,723
/home/amx/Z/ResultsNoEncrypt/200259	382,811
/home/amx/Z/ResultsNoEncrypt/200286	604,160
/home/amx/Z/ResultsNoEncrypt/200310	107,572
/home/amx/Z/ResultsNoEncrypt/500523	31,959,181
/home/amx/Z/ResultsNoEncrypt/200314	1,856,286
/home/amx/Z/ResultsNoEncrypt/200042	147,839,125
/home/amx/Z/ResultsNoEncrypt/Sales	520,704
/home/amx/Z/ResultsNoEncrypt/200093	2,607,437
/home/amx/Z/ResultsNoEncrypt/200256	161,474
/home/amx/Z/ResultsNoEncrypt/100010	444,441
/home/amx/Z/ResultsNoEncrypt/200242	153,531
/home/amx/Z/ResultsNoEncrypt/500808	1,062,735
/home/amx/Z/ResultsNoEncrypt/200320	52,642
/home/amx/Z/ResultsNoEncrypt/200220	94,296,286
/home/amx/Z/ResultsNoEncrypt/500256	37,271,651
/home/amx/Z/ResultsNoEncrypt/500751	3,209,283
/home/amx/Z/ResultsNoEncrypt/500240	105,413
/home/amx/Z/ResultsNoEncrypt/100074	147,762
/home/amx/Z/ResultsNoEncrypt/200227	156,677
/home/amx/Z/Apps/Updates	24,234,227
/home/amx/Z/Apps/Old versions	645,217,879
/home/amx/Z/Apps/Error Log	4,092
/home/amx/Z/Apps/src	173,865,603
/home/amx/Z/Apps/Encrypt log	53,560
/home/amx/Z/Apps/old versions	336,500,224
