100078|236198|C|EZ12|1|0.06|1
100078|236198|C|G002|1|0.07|1
100078|236198|C|G006|1|0.17|1
100078|236198|C|G010|1|0.26|2
100078|236198|C|G015|1|0.39|2
100078|236198|C|G017|1|0.01|0
100078|236198|C|IZ17|1|0.02|0
100078|236198|C|M003|1|0.26|2
100078|236198|C|M004|1|0.03|0
100078|236198|C|M006|1|0.1|1
100078|236198|C|M011|1|0.13|1
100078|236198|C|M031|1|0.08|1
100078|236198|C|M045|1|0.04|0/1
100078|236198|C|T001|1|0|0
100078|236198|C|T006|1|0.16|1
100078|236198|C|T008|1|0.02|0
100078|236198|C|T015|1|0.02|0
100078|236198|C|T018|1|0|0
100078|236198|C|T019|1|0.02|0
100078|236198|C|T020|1|0.02|0
100078|236198|C|T120|1|0.16|1
100078|236198|C|T125|1|0.02|0
100078|236198|C|T127|1|0.01|0
100078|236198|C|T128|1|0.07|1
100078|236198|C|T130|1|0.07|1
100078|236198|C|T132|1|0.03|0
100078|236198|C|T151|1|0.02|0
100078|236198|C|T153|1|0.02|0
100078|236198|C|W001|1|0|0
100078|236198|C|W006|1|0|0
100078|236198|C|W009|1|0.01|0
100078|236198|C|W010|1|0.01|0
100078|236198|C|W101|1|0.02|0
100078|236198|C|W104|1|0.01|0
100078|236198|C|W106|1|0.03|0
200005|236199|X|600-7|0|0|
200005|236199|C|F013|1|0.02|0
200005|236199|C|F017|1|0.03|0
200005|236199|C|F018|1|0|0
200005|236199|C|F020|1|0.03|0
200005|236199|C|F036|1|0.1|1
200005|236199|C|F201|1|0|0
200005|236199|C|F202|1|0|0
200005|236199|C|F203|1|0|0
200005|236199|C|F317|1|0|0
500003|236200|X|100T|0|0|
500003|236200|X|701-3|0|0|
500003|236200|X|100|1|0|na
500003|236200|X|100-1|1|715.89|na
500003|236200|C|100-2|1|778.68|na
500003|236200|C|D002|1|0.01|0
500003|236200|C|E001|1|0.82|3
500003|236200|C|E005|1|0.22|2
500003|236200|C|G006|1|34.26|6
500003|236200|C|M003|1|0.01|0
500003|236200|C|M006|1|0.02|0
500003|236200|C|T001|1|0.3|2
500003|236200|C|W111|1|0.06|1
500003|236200|C|W117|1|42.19|6
500003|236200|C|W124|1|0.03|0
500003|236201|X|100T|0|0|
500003|236201|X|701-3|0|0|
500003|236201|X|100|1|0|na
500003|236201|C|100-1|1|76.23|na
500003|236201|X|100-2|1|74.76|na
500003|236201|C|D002|1|0|0
500003|236201|C|E001|1|0.69|2
500003|236201|C|E005|1|0.02|0
500003|236201|C|G006|1|0.02|0
500003|236201|C|M003|1|0.01|0
500003|236201|C|M006|1|0.03|0
500003|236201|C|T001|1|0.01|0
500003|236201|C|W111|1|0.01|0
500003|236201|C|W117|1|0.02|0
500003|236201|C|W124|1|0.09|1
500003|236202|X|100T|0|0|
500003|236202|X|701-3|0|0|
500003|236202|C|100|1|12.15|na
500003|236202|X|100-1|1|18.27|na
500003|236202|X|100-2|1|15.12|na
500003|236202|C|D002|1|0|0
500003|236202|C|E001|1|0.24|2
500003|236202|C|E005|1|0.03|0
500003|236202|C|G006|1|0.1|1
500003|236202|C|M003|1|0|0
500003|236202|C|M006|1|0|0
500003|236202|C|T001|1|0|0
500003|236202|C|W111|1|0|0
500003|236202|C|W117|1|0|0
500003|236202|C|W124|1|0.01|0
500396|236203|C|I001|1|0.02|0
500396|236203|C|I002|1|0.02|0
500396|236203|C|I003|1|0.05|1
500396|236203|C|I004|1|0.02|0
500396|236203|C|I005|1|0|0
200012|236204|X|603-1|0|0|
200012|236204|X|603-2|0|0|
200012|236204|C|D001|1|0|0
200012|236204|C|D002|1|0|0
200012|236204|C|E001|1|0|0
200012|236204|C|E005|1|0|0
200012|236204|C|F001|1|0|0
200012|236204|C|F002|1|0|0
200012|236204|C|F003|1|0.01|0
200012|236204|C|F004|1|0.18|1
200012|236204|C|F008|1|0.01|0
200012|236204|C|F009|1|0.01|0
200012|236204|C|F012|1|0|0
200012|236204|C|F013|1|0.01|0
200012|236204|C|F014|1|0|0
200012|236204|C|F025|1|0|0
200012|236204|C|F026|1|0.01|0
200012|236204|C|F027|1|0.01|0
200012|236204|C|F033|1|0|0
200012|236204|C|F035|1|0.02|0
200012|236204|C|F040|1|0|0
200012|236204|C|F047|1|0|0
200012|236204|C|F089|1|0|0
200012|236204|C|F093|1|0|0
200012|236204|C|F308|1|0.08|1
200012|236204|C|F318|1|0|0
200012|236204|C|G002|1|0|0
200012|236204|C|G005|1|0.03|0
200012|236204|C|G010|1|0|0
200012|236204|C|I206|1|0|0
200012|236204|C|M001|1|0|0
200012|236204|C|M002|1|0.01|0
200012|236204|C|M003|1|0.12|1
200012|236204|C|M006|1|0|0
200012|236204|C|M012|1|0.01|0
200012|236204|C|M014|1|0.01|0
200012|236204|C|M030|1|0|0
200012|236204|C|M035|1|0.01|0
200012|236204|C|M040|1|0|0
200012|236204|C|T001|1|0.01|0
200012|236204|C|T006|1|0.05|1
200012|236204|C|T007|1|0|0
200012|236204|C|T008|1|0|0
200012|236204|C|T014|1|0.02|0
200012|236204|C|T020|1|0|0
200012|236204|C|T112|1|0|0
200012|236204|C|T137|1|0.16|1
200012|236204|C|T140|1|0|0
200012|236204|C|T145|1|0.06|1
200012|236204|C|W001|1|0.01|0
200012|236204|C|W006|1|0.01|0
200012|236204|C|W009|1|0|0
200012|236204|C|W010|1|0|0
200012|236204|C|W011|1|0|0
200012|236204|C|W013|1|0|0
200012|236204|C|W014|1|0|0
200012|236204|C|W016|1|0.01|0
200012|236204|C|W020|1|0|0
200012|236204|C|W117|1|0|0
200203|236206|C|F001|1|0.02|0
200203|236206|C|F002|1|0|0
200203|236206|C|F013|1|0.01|0
200203|236206|C|F033|1|0.02|0
200203|236206|C|F049|1|0|0
200203|236206|C|F247|1|0.03|0
200203|236206|C|F300|1|0.02|0
200203|236206|C|F307|1|0|0
200203|236206|C|F329|1|0.03|0
200203|236206|C|F346|1|0|0
200203|236206|C|F002|3|119.76|6
200203|236206|C|F004|3|0|0
200203|236206|C|F005|3|0|0
200203|236206|C|F092|3|11.39|4
200203|236206|C|F216|3|0|0
200203|236206|C|F245|3|6.14|3
200203|236206|C|F303|3|0|0
200203|236206|C|F305|3|1.29|0
200203|236206|C|F307|3|0|0
200203|236206|C|F356|3|0|0
200014|236207|X|501-18|0|0|
200014|236207|X|501-19|0|0|
200014|236207|X|100|1|26.17|na
200014|236207|C|100-1|1|32.55|na
200014|236207|X|100-2|1|30.24|na
200014|236207|C|D001|1|0|0
200014|236207|C|D002|1|0.02|0
200014|236207|C|E001|1|0.03|0
200014|236207|C|E004|1|0.01|0
200014|236207|C|E005|1|0.02|0
200014|236207|C|E010|1|0.02|0
200014|236207|C|F002|1|0.33|2
200014|236207|C|F004|1|0.02|0
200014|236207|C|F008|1|0.01|0
200014|236207|C|F014|1|0.02|0
200014|236207|C|F245|1|0.02|0
200014|236207|C|G002|1|0.02|0
200014|236207|C|G004|1|0.01|0
200014|236207|C|G010|1|0.02|0
200014|236207|C|G017|1|0.02|0
200014|236207|C|H001|1|0.03|0
200014|236207|C|I206|1|0.02|0
200014|236207|C|M001|1|0|0
200014|236207|C|M003|1|0.02|0
200014|236207|C|M004|1|0.02|0
200014|236207|C|M006|1|0.02|0
200014|236207|C|M011|1|0.03|0
200014|236207|C|M012|1|0.02|0
200014|236207|C|M030|1|0.06|1
200014|236207|C|M031|1|0.03|0
200014|236207|C|M033|1|0|0
200014|236207|C|M035|1|0|0
200014|236207|C|M045|1|0.01|0
200014|236207|C|T007|1|0.01|0
200014|236207|C|T008|1|0|0
200014|236207|C|T014|1|0|0
200014|236207|C|T015|1|0|0
200014|236207|C|T127|1|0|0
200014|236207|C|T128|1|0|0
200014|236207|C|T133|1|0|0
200014|236207|C|T137|1|0.01|0
200014|236207|C|W001|1|0|0
200014|236207|C|W009|1|0|0
200014|236207|C|W010|1|0.01|0
200014|236207|C|W013|1|0|0
200014|236207|C|W014|1|0.04|0/1
200014|236207|C|W104|1|0|0
200014|236207|X|A999|2|1.64|0
200014|236207|C|M001|2|1.61|0
200014|236207|C|M003|2|3.88|0
200014|236207|C|M004|2|2.13|0
200014|236207|C|M006|2|2.8|0
200014|236207|C|M011|2|31.5|4
200014|236207|C|M012|2|3.93|0
200014|236207|C|M030|2|17.96|3
200014|236207|C|M031|2|31.85|4
200014|236207|C|M033|2|11.63|2
200014|236207|C|M035|2|3.52|0
200014|236207|C|M045|2|3.82|0
200014|236208|C|F002|1|0|0
200014|236208|C|F009|1|0|0
200014|236208|C|F010|1|0|0
200014|236208|C|F012|1|0|0
200014|236208|C|F013|1|0.01|0
200014|236208|C|F014|1|0|0
200014|236208|C|F025|1|0|0
200014|236208|C|F031|1|0|0
200014|236208|C|F047|1|0|0
200014|236208|C|F048|1|0|0
200014|236208|C|F081|1|0|0
200014|236208|C|F082|1|0.04|0/1
200014|236208|C|F212|1|0|0
200014|236208|C|F215|1|0|0
200014|236208|C|F245|1|0.04|0/1
200014|236208|C|F307|1|0|0
200014|236208|C|F404|1|0.01|0
200014|236208|C|F009|3|0|0
200014|236208|C|F010|3|0|0
200014|236208|C|F012|3|0|0
200014|236208|C|F013|3|0|0
200014|236208|C|F014|3|0|0
200014|236208|C|F025|3|0|0
200014|236208|C|F215|3|0|0
200014|236208|C|F245|3|10.91|4
200014|236209|X|501-19|0|0|
200014|236209|X|501-26|0|0|
200014|236209|X|100|1|0|na
200014|236209|C|100-1|1|323.82|na
200014|236209|X|100-2|1|317.52|na
200014|236209|C|D001|1|0|0
200014|236209|C|D002|1|0|0
200014|236209|C|E001|1|1.13|3
200014|236209|C|E004|1|5.8|4
200014|236209|C|E005|1|5|4
200014|236209|C|E010|1|0.02|0
200014|236209|C|F002|1|0|0
200014|236209|C|F004|1|0.03|0
200014|236209|C|F008|1|0.03|0
200014|236209|C|F014|1|0|0
200014|236209|C|F245|1|0.03|0
200014|236209|C|G002|1|0.09|1
200014|236209|C|G004|1|0.06|1
200014|236209|C|G010|1|0.22|2
200014|236209|C|G017|1|0.2|2
200014|236209|C|H001|1|0.53|2
200014|236209|C|I206|1|0|0
200014|236209|C|M001|1|0|0
200014|236209|C|M003|1|0.01|0
200014|236209|C|M004|1|0.06|1
200014|236209|C|M006|1|0.06|1
200014|236209|C|M011|1|0.03|0
200014|236209|C|M012|1|0.01|0
200014|236209|C|M030|1|0|0
200014|236209|C|M031|1|0|0
200014|236209|C|M033|1|0|0
200014|236209|C|M035|1|0.01|0
200014|236209|C|M045|1|0.02|0
200014|236209|C|T007|1|0.06|1
200014|236209|C|T008|1|0.05|1
200014|236209|C|T014|1|0.01|0
200014|236209|C|T015|1|0.08|1
200014|236209|C|T127|1|0|0
200014|236209|C|T128|1|0.13|1
200014|236209|C|T133|1|0.21|2
200014|236209|C|T137|1|0.02|0
200014|236209|C|W001|1|0.02|0
200014|236209|C|W009|1|0.02|0
200014|236209|C|W010|1|0|0
200014|236209|C|W013|1|0.01|0
200014|236209|C|W014|1|0.11|1
200014|236209|C|W104|1|0|0
200014|236210|X|501-19|0|0|
200014|236210|X|501-26|0|0|
200014|236210|C|100|1|2.14|na
200014|236210|X|100-1|1|4.83|na
200014|236210|X|100-2|1|0.42|na
200014|236210|C|D001|1|0|0
200014|236210|C|D002|1|0|0
200014|236210|C|E001|1|0.01|0
200014|236210|C|E004|1|0.03|0
200014|236210|C|E005|1|0.01|0
200014|236210|C|E010|1|0|0
200014|236210|C|F002|1|0|0
200014|236210|C|F004|1|0|0
200014|236210|C|F008|1|0|0
200014|236210|C|F014|1|0|0
200014|236210|C|F245|1|0.01|0
200014|236210|C|G002|1|0|0
200014|236210|C|G004|1|0|0
200014|236210|C|G010|1|0|0
200014|236210|C|G017|1|0|0
200014|236210|C|H001|1|0.01|0
200014|236210|C|I206|1|0.01|0
200014|236210|C|M001|1|0.01|0
200014|236210|C|M003|1|0.01|0
200014|236210|C|M004|1|0|0
200014|236210|C|M006|1|0.01|0
200014|236210|C|M011|1|0.01|0
200014|236210|C|M012|1|0.01|0
200014|236210|C|M030|1|0.01|0
200014|236210|C|M031|1|0.01|0
200014|236210|C|M033|1|0|0
200014|236210|C|M035|1|0.01|0
200014|236210|C|M045|1|0|0
200014|236210|C|T007|1|0|0
200014|236210|C|T008|1|0|0
200014|236210|C|T014|1|0|0
200014|236210|C|T015|1|0|0
200014|236210|C|T127|1|0|0
200014|236210|C|T128|1|0|0
200014|236210|C|T133|1|0|0
200014|236210|C|T137|1|0|0
200014|236210|C|W001|1|0|0
200014|236210|C|W009|1|0|0
200014|236210|C|W010|1|0|0
200014|236210|C|W013|1|0|0
200014|236210|C|W014|1|0|0
200014|236210|C|W104|1|0|0
200014|236211|X|501-19|0|0|
200014|236211|X|501-26|0|0|
200014|236211|X|100|1|0|na
200014|236211|C|100-1|1|78.75|na
200014|236211|X|100-2|1|81.48|na
200014|236211|C|D001|1|0|0
200014|236211|C|D002|1|0|0
200014|236211|C|E001|1|0|0
200014|236211|C|E004|1|0|0
200014|236211|C|E005|1|0|0
200014|236211|C|E010|1|0|0
200014|236211|C|F002|1|0|0
200014|236211|C|F004|1|0|0
200014|236211|C|F008|1|0|0
200014|236211|C|F014|1|0|0
200014|236211|C|F245|1|0|0
200014|236211|C|G002|1|0|0
200014|236211|C|G004|1|0|0
200014|236211|C|G010|1|0|0
200014|236211|C|G017|1|0|0
200014|236211|C|H001|1|0.19|1
200014|236211|C|I206|1|0|0
200014|236211|C|M001|1|0|0
200014|236211|C|M003|1|0|0
200014|236211|C|M004|1|0|0
200014|236211|C|M006|1|0|0
200014|236211|C|M011|1|0.18|1
200014|236211|C|M012|1|0|0
200014|236211|C|M030|1|0|0
200014|236211|C|M031|1|0|0
200014|236211|C|M033|1|0|0
200014|236211|C|M035|1|0|0
200014|236211|C|M045|1|0|0
200014|236211|C|T007|1|0|0
200014|236211|C|T008|1|0|0
200014|236211|C|T014|1|0|0
200014|236211|C|T015|1|0|0
200014|236211|C|T127|1|0|0
200014|236211|C|T128|1|0|0
200014|236211|C|T133|1|0|0
200014|236211|C|T137|1|0|0
200014|236211|C|W001|1|0|0
200014|236211|C|W009|1|0|0
200014|236211|C|W010|1|0.01|0
200014|236211|C|W013|1|0|0
200014|236211|C|W014|1|0.01|0
200014|236211|C|W104|1|0|0
200014|236212|X|501-18|0|0|
200014|236212|X|501-19|0|0|
200014|236212|C|100|1|13.83|na
200014|236212|X|100-1|1|34.65|na
200014|236212|X|100-2|1|31.92|na
200014|236212|C|D001|1|0.03|0
200014|236212|C|D002|1|0.02|0
200014|236212|C|E001|1|0.12|1
200014|236212|C|E004|1|0.03|0
200014|236212|C|E005|1|0.02|0
200014|236212|C|E010|1|0.03|0
200014|236212|C|F002|1|0.02|0
200014|236212|C|F004|1|0.03|0
200014|236212|C|F008|1|0.01|0
200014|236212|C|F014|1|0.02|0
200014|236212|C|F245|1|0.07|1
200014|236212|C|G002|1|0.04|0/1
200014|236212|C|G004|1|0.01|0
200014|236212|C|G010|1|0.02|0
200014|236212|C|G017|1|0.02|0
200014|236212|C|H001|1|0.09|1
200014|236212|C|I206|1|0.03|0
200014|236212|C|M001|1|0.03|0
200014|236212|C|M003|1|0.03|0
200014|236212|C|M004|1|0.04|0/1
200014|236212|C|M006|1|0.01|0
200014|236212|C|M011|1|0.08|1
200014|236212|C|M012|1|0.05|1
200014|236212|C|M030|1|0.09|1
200014|236212|C|M031|1|0.03|0
200014|236212|C|M033|1|0.06|1
200014|236212|C|M035|1|0.06|1
200014|236212|C|M045|1|0.05|1
200014|236212|C|T007|1|0.01|0
200014|236212|C|T008|1|0.03|0
200014|236212|C|T014|1|0.02|0
200014|236212|C|T015|1|0.06|1
200014|236212|C|T127|1|0.23|2
200014|236212|C|T128|1|0.05|1
200014|236212|C|T133|1|0.04|0/1
200014|236212|C|T137|1|0.03|0
200014|236212|C|W001|1|0.02|0
200014|236212|C|W009|1|0.03|0
200014|236212|C|W010|1|0.02|0
200014|236212|C|W013|1|0.03|0
200014|236212|C|W014|1|0.03|0
200014|236212|C|W104|1|0.05|1
200014|236212|X|A999|2|0|0
200014|236212|C|M001|2|1.28|0
200014|236212|C|M003|2|2.56|0
200014|236212|C|M004|2|1.59|0
200014|236212|C|M006|2|1.19|0
200014|236212|C|M011|2|30.94|4
200014|236212|C|M012|2|1.87|0
200014|236212|C|M030|2|4.83|0/1
200014|236212|C|M031|2|58.35|5
200014|236212|C|M033|2|1.97|0
200014|236212|C|M035|2|0|0
200014|236212|C|M045|2|3.16|0
200014|236213|X|501-18|0|0|
200014|236213|X|501-19|0|0|
200014|236213|X|100|1|0|na
200014|236213|C|100-1|1|182.28|na
200014|236213|X|100-2|1|157.92|na
200014|236213|C|D001|1|0.05|1
200014|236213|C|D002|1|0.15|1
200014|236213|C|E001|1|0.92|3
200014|236213|C|E004|1|0|0
200014|236213|C|E005|1|0.14|1
200014|236213|C|E010|1|0.02|0
200014|236213|C|F002|1|0|0
200014|236213|C|F004|1|0.02|0
200014|236213|C|F008|1|0.05|1
200014|236213|C|F014|1|0.03|0
200014|236213|C|F245|1|0.01|0
200014|236213|C|G002|1|0|0
200014|236213|C|G004|1|0.01|0
200014|236213|C|G010|1|0.01|0
200014|236213|C|G017|1|0|0
200014|236213|C|H001|1|0.07|1
200014|236213|C|I206|1|0|0
200014|236213|C|M001|1|0.14|1
200014|236213|C|M003|1|0|0
200014|236213|C|M004|1|0|0
200014|236213|C|M006|1|0|0
200014|236213|C|M011|1|0.01|0
200014|236213|C|M012|1|0.01|0
200014|236213|C|M030|1|0|0
200014|236213|C|M031|1|0.02|0
200014|236213|C|M033|1|0|0
200014|236213|C|M035|1|0|0
200014|236213|C|M045|1|0|0
200014|236213|C|T007|1|0|0
200014|236213|C|T008|1|0|0
200014|236213|C|T014|1|0|0
200014|236213|C|T015|1|0|0
200014|236213|C|T127|1|0|0
200014|236213|C|T128|1|0|0
200014|236213|C|T133|1|0|0
200014|236213|C|T137|1|0|0
200014|236213|C|W001|1|0.03|0
200014|236213|C|W009|1|0|0
200014|236213|C|W010|1|0|0
200014|236213|C|W013|1|0.02|0
200014|236213|C|W014|1|0|0
200014|236213|C|W104|1|0|0
200014|236213|X|A999|2|1.5|0
200014|236213|C|M001|2|2.46|0
200014|236213|C|M003|2|4.39|0/1
200014|236213|C|M004|2|1.37|0
200014|236213|C|M006|2|1.94|0
200014|236213|C|M011|2|38.28|4
200014|236213|C|M012|2|1.84|0
200014|236213|C|M030|2|6.2|1
200014|236213|C|M031|2|2.62|0
200014|236213|C|M033|2|3.14|0
200014|236213|C|M035|2|4.7|0/1
200014|236213|C|M045|2|3.61|0
500685|236215|X|C1322|0|0|
500685|236215|X|C1323|0|0|
500685|236215|C|F002|1|0|0
500685|236215|C|F004|1|0|0
500685|236215|C|F008|1|0.01|0
500685|236215|C|F013|1|0|0
500685|236215|C|F014|1|0|0
500685|236215|C|F020|1|0|0
500685|236215|C|F079|1|0|0
500685|236215|C|F245|1|0|0
500685|236215|X|A999|2|2.02|0
500685|236215|C|F002|2|2.93|0
500685|236215|C|F004|2|7.19|1
500685|236215|C|F008|2|3.29|0
500685|236215|C|F013|2|4.85|0/1
500685|236215|C|F014|2|1.58|0
500685|236215|C|F020|2|16.45|3
500685|236215|C|F079|2|7.56|1
500685|236215|C|F245|2|16.93|3
200014|236216|X|501-18|0|0|
200014|236216|X|501-19|0|0|
200014|236216|X|100|1|0|na
200014|236216|C|100-1|1|437.64|na
200014|236216|X|100-2|1|432.6|na
200014|236216|C|D001|1|8.47|4
200014|236216|C|D002|1|6.43|4
200014|236216|C|E001|1|1.29|3
200014|236216|C|E004|1|0.01|0
200014|236216|C|E005|1|0.02|0
200014|236216|C|E010|1|0|0
200014|236216|C|F002|1|0|0
200014|236216|C|F004|1|0.01|0
200014|236216|C|F008|1|0.18|1
200014|236216|C|F014|1|0.19|1
200014|236216|C|F245|1|0.01|0
200014|236216|C|G002|1|0.69|2
200014|236216|C|G004|1|1.79|3
200014|236216|C|G010|1|0.89|3
200014|236216|C|G017|1|1.09|3
200014|236216|C|H001|1|0.57|2
200014|236216|C|I206|1|0|0
200014|236216|C|M001|1|0|0
200014|236216|C|M003|1|0.01|0
200014|236216|C|M004|1|0|0
200014|236216|C|M006|1|0|0
200014|236216|C|M011|1|0.02|0
200014|236216|C|M012|1|0.01|0
200014|236216|C|M030|1|0.01|0
200014|236216|C|M031|1|0|0
200014|236216|C|M033|1|0.01|0
200014|236216|C|M035|1|0|0
200014|236216|C|M045|1|0.01|0
200014|236216|C|T007|1|0.49|2
200014|236216|C|T008|1|0.18|1
200014|236216|C|T014|1|0.03|0
200014|236216|C|T015|1|0.15|1
200014|236216|C|T127|1|0.03|0
200014|236216|C|T128|1|1.2|3
200014|236216|C|T133|1|0.18|1
200014|236216|C|T137|1|0.03|0
200014|236216|C|W001|1|0.16|1
200014|236216|C|W009|1|0.07|1
200014|236216|C|W010|1|0.31|2
200014|236216|C|W013|1|0.27|2
200014|236216|C|W014|1|0.48|2
200014|236216|C|W104|1|0.27|2
200014|236216|X|A999|2|0|0
200014|236216|C|M001|2|0|0
200014|236216|C|M003|2|1.81|0
200014|236216|C|M004|2|2.07|0
200014|236216|C|M006|2|1.09|0
200014|236216|C|M011|2|24.29|3
200014|236216|C|M012|2|1.4|0
200014|236216|C|M030|2|15.84|3
200014|236216|C|M031|2|8.1|1
200014|236216|C|M033|2|5.92|1
200014|236216|C|M035|2|0|0
200014|236216|C|M045|2|2.02|0
200014|236217|X|501-18|0|0|
200014|236217|X|501-19|0|0|
200014|236217|X|100|1|0|na
200014|236217|C|100-1|1|158.55|na
200014|236217|X|100-2|1|131.46|na
200014|236217|C|D001|1|0|0
200014|236217|C|D002|1|0.03|0
200014|236217|C|E001|1|0.53|2
200014|236217|C|E004|1|0.02|0
200014|236217|C|E005|1|0.03|0
200014|236217|C|E010|1|0|0
200014|236217|C|F002|1|0.03|0
200014|236217|C|F004|1|0.01|0
200014|236217|C|F008|1|0.02|0
200014|236217|C|F014|1|0.08|1
200014|236217|C|F245|1|0.01|0
200014|236217|C|G002|1|0.5|2
200014|236217|C|G004|1|14.38|5
200014|236217|C|G010|1|5.15|4
200014|236217|C|G017|1|9.64|4
200014|236217|C|H001|1|0|0
